,Unnamed: 0,First,Last,Year,Tm,Pos,Age,Player,Targets,Receptions,RecYards,RecTD,Ctch%,RushAtt,RushYards,RushTD,Fumbles,Experience,FantasyPoints,TeamPPG,teamOPPG,TeamYPG,TeamPassPct
846,846,Ryan,Grant,2017,Washington,WR,27.0,Ryan Grant,26.666666666666668,13.666666666666666,140.0,0.6666666666666666,49.86666666666667,0.0,0.0,0.0,0.0,4.0,126.3,24.8,23.9,403.4,62.44
847,847,Antonio,Bryant,2006,San Francisco,WR,25.0,Antonio Bryant,115.34042553191487,65.48936170212765,946.127659574468,4.0,56.89787234042553,0.6808510638297872,2.042553191489361,0.0,1.0,5.0,131.3,14.9,26.8,224.2,50.52
848,848,DeSean,Jackson,2012,Philadelphia,WR,26.0,DeSean Jackson,101.13636363636364,54.5,991.2272727272727,4.636363636363637,53.79545454545455,9.863636363636363,61.04545454545455,0.3181818181818182,1.9545454545454544,5.0,126.3,24.8,20.5,399.2,56.66
849,849,Cecil,Shorts,2014,Jacksonville,WR,27.0,Cecil Shorts,116.7,62.15,847.7,4.4,53.245000000000005,0.35,-1.4,0.0,0.35,4.0,117.98,15.4,28.1,293.8,63.04
850,850,Kenny,Britt,2012,Tennessee,WR,24.0,Kenny Britt,57.333333333333336,33.666666666666664,613.0,7.0,60.13333333333334,0.0,0.0,0.0,1.0,4.0,125.9,20.3,19.8,335.1,61.79
851,851,Jason,Avant,2012,Philadelphia,WR,29.0,Jason Avant,79.33333333333333,51.66666666666666,643.6666666666666,1.0,65.16666666666667,0.0,0.0,0.0,1.3333333333333333,7.0,117.8,24.8,20.5,399.2,56.66
852,852,Rod,Smith,2006,Denver,WR,36.0,Rod Smith,129.33333333333334,83.0,1118.0,6.333333333333333,64.36666666666666,2.333333333333333,15.666666666666666,0.0,2.6666666666666665,12.0,118.7,24.4,16.9,353.3,48.08
853,853,Davone,Bess,2011,Miami,WR,26.0,Davone Bess,121.0,78.0,799.3333333333334,4.0,64.56666666666666,2.0,1.6666666666666667,0.0,4.0,4.0,119.6,17.1,20.8,323.1,57.21
854,854,Eric,Decker,2017,Tennessee,WR,30.0,Eric Decker,100.28571428571428,59.71428571428572,789.0,9.142857142857142,55.54285714285714,0.0,0.0,0.0,0.7142857142857143,8.0,116.3,23.8,23.6,358.0,52.78
855,855,Justin,McCareins,2005,NY Jets,WR,27.0,Justin McCareins,87.33333333333333,53.0,784.3333333333334,5.0,60.56666666666666,1.6666666666666667,1.0,0.0,2.6666666666666665,5.0,127.1,20.6,16.6,339.4,48.13
