,First,Last,Year,Tm,Pos,Age,FantasyPoints,Player
431,Geoff,Swaim,2016,DAL,TE,23.0,12.9,Geoff Swaim
433,Jace,Amaro,2016,TEN,TE,24.0,8.9,Jace Amaro
434,Brandon,Bostick,2016,NYJ,TE,27.0,14.3,Brandon Bostick
438,Phillip,Supernaw,2016,TEN,TE,26.0,10.2,Phillip Supernaw
440,D.J.,Tialavea,2016,ATL,TE,25.0,7.1,D.J. Tialavea
447,Ifeanyi,Momah,2016,ARI,TE,27.0,7.0,Ifeanyi Momah
451,Nick,Boyle,2016,BAL,TE,23.0,10.4,Nick Boyle
452,Ben,Braunecker,2016,CHI,TE,22.0,8.1,Ben Braunecker
459,Justin,Perillo,2016,GNB,TE,25.0,7.5,Justin Perillo
460,Brandon,Williams,2016,SEA,TE,29.0,5.6,Brandon Williams
461,Derek,Carrier,2016,WAS,TE,26.0,3.0,Derek Carrier
465,Sean,McGrath,2016,SDG,TE,29.0,4.5,Sean McGrath
466,Niles,Paul,2016,WAS,TE,27.0,4.7,Niles Paul
469,Lee,Smith,2016,OAK,TE,29.0,8.9,Lee Smith
470,Nick,Vannett,2016,SEA,TE,23.0,6.2,Nick Vannett
478,Clay,Harbor,2016,2TM,TE,29.0,4.9,Clay Harbor
485,Logan,Paulsen,2016,CHI,TE,29.0,4.5,Logan Paulsen
490,Luke,Stocker,2016,TAM,TE,28.0,7.3,Luke Stocker
493,Ross,Travis,2016,KAN,TE,23.0,4.5,Ross Travis
496,Cole,Wick,2016,DET,TE,23.0,3.8,Cole Wick
501,Gerald,Christian,2016,BUF,TE,25.0,2.4,Gerald Christian
503,Alex,Ellis,2016,JAX,TE,23.0,4.1,Alex Ellis
507,Je'Ron,Hamm,2016,SFO,TE,24.0,3.3,Je'Ron Hamm
510,Henry,Krieger-Coble,2016,DEN,TE,24.0,2.3,Henry Krieger-Coble
513,Chris,Manhertz,2016,2TM,TE,24.0,2.0,Chris Manhertz
516,Matthew,Mulligan,2016,DET,TE,31.0,1.8,Matthew Mulligan
518,MyCole,Pruitt,2016,2TM,TE,24.0,3.3,MyCole Pruitt
555,David,Morgan,2016,MIN,TE,23.0,1.4,David Morgan
557,Troy,Niklas,2016,ARI,TE,24.0,1.0,Troy Niklas
558,James,O'Shaughnessy,2016,KAN,TE,24.0,1.9,James O'Shaughnessy
568,Randall,Telfer,2016,CLE,TE,24.0,2.4,Randall Telfer
10,Rob,Gronkowski,2017,NWE,TE,28.0,225.4,Rob Gronkowski
11,Travis,Kelce,2017,KAN,TE,28.0,233.5,Travis Kelce
20,Zach,Ertz,2017,PHI,TE,27.0,202.4,Zach Ertz
34,Jimmy,Graham,2017,SEA,TE,31.0,169.0,Jimmy Graham
38,Evan,Engram,2017,NYG,TE,23.0,173.6,Evan Engram
49,Kyle,Rudolph,2017,MIN,TE,28.0,158.2,Kyle Rudolph
50,Delanie,Walker,2017,TEN,TE,33.0,174.5,Delanie Walker
59,Cameron,Brate,2017,TAM,TE,26.0,143.1,Cameron Brate
63,Jack,Doyle,2017,IND,TE,27.0,169.0,Jack Doyle
71,Jason,Witten,2017,DAL,TE,35.0,147.0,Jason Witten
73,Tyler,Kroft,2017,CIN,TE,25.0,124.4,Tyler Kroft
76,Hunter,Henry,2017,LAC,TE,23.0,126.9,Hunter Henry
146,Jared,Cook,2017,OAK,TE,30.0,132.8,Jared Cook
147,Vernon,Davis,2017,WAS,TE,33.0,121.8,Vernon Davis
148,Eric,Ebron,2017,DET,TE,24.0,132.4,Eric Ebron
153,Ben,Watson,2017,BAL,TE,37.0,137.2,Ben Watson
154,O.J.,Howard,2017,TAM,TE,23.0,101.2,O.J. Howard
162,Austin,Hooper,2017,ATL,TE,23.0,119.6,Austin Hooper
166,Charles,Clay,2017,BUF,TE,28.0,116.8,Charles Clay
180,George,Kittle,2017,SFO,TE,24.0,106.5,George Kittle
181,Marcedes,Lewis,2017,JAX,TE,33.0,85.8,Marcedes Lewis
183,David,Njoku,2017,CLE,TE,21.0,94.7,David Njoku
192,Garrett,Celek,2017,SFO,TE,29.0,78.6,Garrett Celek
196,Trey,Burton,2017,PHI,TE,26.0,77.8,Trey Burton
197,Julius,Thomas,2017,MIA,TE,29.0,97.8,Julius Thomas
199,Jesse,James,2017,PIT,TE,23.0,98.2,Jesse James
206,Austin,Seferian-Jenkins,2017,NYJ,TE,25.0,101.7,Austin Seferian-Jenkins
213,Ed,Dickson,2017,CAR,TE,30.0,79.7,Ed Dickson
215,Antonio,Gates,2017,LAC,TE,37.0,79.6,Antonio Gates
227,Seth,Devalve,2017,CLE,TE,24.0,76.5,Seth Devalve
228,Jermaine,Gresham,2017,ARI,TE,29.0,77.2,Jermaine Gresham
232,Coby,Fleener,2017,NOR,TE,29.0,63.5,Coby Fleener
236,Nick,O'Leary,2017,BUF,TE,25.0,64.2,Nick O'Leary
238,Stephen,Anderson,2017,HOU,TE,24.0,65.2,Stephen Anderson
247,Luke,Willson,2017,SEA,TE,27.0,54.3,Luke Willson
252,Ricky,Seals-Jones,2017,ARI,TE,22.0,50.1,Ricky Seals-Jones
260,Rhett,Ellison,2017,NYG,TE,29.0,59.5,Rhett Ellison
261,Gerald,Everett,2017,LAR,TE,23.0,51.7,Gerald Everett
262,Darren,Fells,2017,DET,TE,31.0,52.7,Darren Fells
263,Tyler,Higbee,2017,LAR,TE,24.0,60.5,Tyler Higbee
266,Zach,Miller,2017,CHI,TE,33.0,55.6,Zach Miller
270,A.J.,Derby,2017,2TM,TE,26.0,55.4,A.J. Derby
277,Jordan,Reed,2017,WAS,TE,27.0,60.1,Jordan Reed
282,Adam,Shaheen,2017,CHI,TE,23.0,42.7,Adam Shaheen
288,Martellus,Bennett,2017,2TM,TE,30.0,58.6,Martellus Bennett
290,Demetrius,Harris,2017,KAN,TE,26.0,46.4,Demetrius Harris
293,Jonnu,Smith,2017,TEN,TE,22.0,45.7,Jonnu Smith
298,Jeff,Heuerman,2017,DEN,TE,25.0,35.2,Jeff Heuerman
299,Lance,Kendricks,2017,GNB,TE,29.0,44.3,Lance Kendricks
302,Virgil,Green,2017,DEN,TE,29.0,39.1,Virgil Green
303,Vance,McDonald,2017,PIT,TE,27.0,38.8,Vance McDonald
304,Greg,Olsen,2017,CAR,TE,32.0,42.1,Greg Olsen
307,Ryan,Griffin,2017,HOU,TE,27.0,34.8,Ryan Griffin
309,Dion,Sims,2017,CHI,TE,26.0,39.0,Dion Sims
314,Nick,Boyle,2017,BAL,TE,24.0,48.3,Nick Boyle
318,Richard,Rodgers,2017,GNB,TE,25.0,34.0,Richard Rodgers
319,James,O'Shaughnessy,2017,JAX,TE,25.0,34.9,James O'Shaughnessy
323,Brent,Celek,2017,PHI,TE,32.0,32.0,Brent Celek
325,Troy,Niklas,2017,ARI,TE,25.0,30.2,Troy Niklas
330,Levine,Toilolo,2017,ATL,TE,26.0,30.2,Levine Toilolo
331,Eric,Tomlinson,2017,NYJ,TE,25.0,26.1,Eric Tomlinson
332,Nick,Vannett,2017,SEA,TE,24.0,30.4,Nick Vannett
334,Anthony,Fasano,2017,MIA,TE,33.0,28.7,Anthony Fasano
340,David,Morgan,2017,MIN,TE,24.0,25.5,David Morgan
342,Dwayne,Allen,2017,NWE,TE,27.0,24.6,Dwayne Allen
345,James,Hanna,2017,DAL,TE,28.0,18.8,James Hanna
349,C.J.,Uzomah,2017,CIN,TE,24.0,25.2,C.J. Uzomah
353,Josh,Hill,2017,NOR,TE,27.0,29.70000000000001,Josh Hill
362,Daniel,Brown,2017,CHI,TE,25.0,25.9,Daniel Brown
364,C.J.,Fiedorowicz,2017,HOU,TE,26.0,26.7,C.J. Fiedorowicz
368,Logan,Thomas,2017,BUF,TE,26.0,19.7,Logan Thomas
370,Maxx,Williams,2017,BAL,TE,23.0,28.20000000000001,Maxx Williams
374,Brandon,Williams,2017,IND,TE,30.0,25.1,Brandon Williams
378,Michael,Hoomanawanui,2017,NOR,TE,29.0,17.2,Michael Hoomanawanui
389,Niles,Paul,2017,WAS,TE,28.0,22.8,Niles Paul
394,Phillip,Supernaw,2017,TEN,TE,27.0,13.9,Phillip Supernaw
395,Austin,Traylor,2017,DEN,TE,24.0,18.0,Austin Traylor
397,Jerell,Adams,2017,NYG,TE,25.0,17.2,Jerell Adams
398,Xavier,Grimble,2017,PIT,TE,25.0,14.2,Xavier Grimble
401,Luke,Stocker,2017,2TM,TE,29.0,13.0,Luke Stocker
412,Lee,Smith,2017,OAK,TE,30.0,15.6,Lee Smith
413,Neal,Sterling,2017,NYJ,TE,25.0,14.2,Neal Sterling
416,Ross,Travis,2017,2TM,TE,24.0,14.6,Ross Travis
417,Clive,Walford,2017,OAK,TE,26.0,17.0,Clive Walford
420,Derek,Carrier,2017,LAR,TE,27.0,15.1,Derek Carrier
431,Jeremy,Sprinkle,2017,WAS,TE,23.0,9.3,Jeremy Sprinkle
433,Alan,Cross,2017,TAM,TE,24.0,10.8,Alan Cross
435,Ben,Koyack,2017,JAX,TE,24.0,8.8,Ben Koyack
436,Vince,Mayle,2017,BAL,TE,26.0,6.2,Vince Mayle
440,Orson,Charles,2017,KAN,TE,26.0,7.3,Orson Charles
441,Tyler,Eifert,2017,CIN,TE,27.0,8.6,Tyler Eifert
443,Jacob,Hollister,2017,NWE,TE,24.0,8.7,Jacob Hollister
446,Sean,McGrath,2017,LAC,TE,30.0,8.6,Sean McGrath
447,Ifeanyi,Momah,2017,ARI,TE,28.0,5.6,Ifeanyi Momah
450,Michael,Roberts,2017,DET,TE,23.0,8.6,Michael Roberts
454,Blake,Bell,2017,MIN,TE,26.0,4.9,Blake Bell
462,Randall,Telfer,2017,CLE,TE,25.0,6.6,Randall Telfer
464,Will,Tye,2017,NYJ,TE,26.0,7.8,Will Tye
465,Antony,Auclair,2017,TAM,TE,24.0,4.5,Antony Auclair
467,Emanuel,Byrd,2017,GNB,TE,23.0,5.1,Emanuel Byrd
469,Darrell,Daniels,2017,IND,TE,23.0,5.6,Darrell Daniels
481,Geoff,Swaim,2017,DAL,TE,24.0,4.5,Geoff Swaim
490,MarQueis,Gray,2017,MIA,TE,28.0,3.4,MarQueis Gray
492,Cole,Hikutini,2017,SFO,TE,23.0,3.5,Cole Hikutini
493,Chris,Manhertz,2017,CAR,TE,25.0,3.7,Chris Manhertz
525,Jeff,Cumberland,2017,LAC,TE,30.0,2.2,Jeff Cumberland
532,Garrett,Griffin,2017,NOR,TE,23.0,1.4,Garrett Griffin
544,Ryan,Malleck,2017,HOU,TE,24.0,1.3,Ryan Malleck
7,Travis,Kelce,2018,KAN,TE,29.0,294.6,Travis Kelce
14,George,Kittle,2018,SFO,TE,25.0,256.7,George Kittle
16,Zach,Ertz,2018,PHI,TE,28.0,280.3,Zach Ertz
19,Eric,Ebron,2018,IND,TE,25.0,222.2,Eric Ebron
38,Jared,Cook,2018,OAK,TE,31.0,193.6,Jared Cook
60,Trey,Burton,2018,CHI,TE,27.0,145.1,Trey Burton
63,Austin,Hooper,2018,ATL,TE,24.0,161.0,Austin Hooper
64,David,Njoku,2018,CLE,TE,22.0,143.9,David Njoku
65,Kyle,Rudolph,2018,MIN,TE,29.0,151.4,Kyle Rudolph
67,O.J.,Howard,2018,TAM,TE,24.0,120.5,O.J. Howard
71,Rob,Gronkowski,2018,NWE,TE,29.0,131.2,Rob Gronkowski
77,Vance,McDonald,2018,PIT,TE,28.0,133.0,Vance McDonald
151,Evan,Engram,2018,NYG,TE,24.0,124.3,Evan Engram
160,Jimmy,Graham,2018,GNB,TE,32.0,130.6,Jimmy Graham
169,Chris,Herndon,2018,NYJ,TE,22.0,113.2,Chris Herndon
170,Mark,Andrews,2018,BAL,TE,22.0,107.2,Mark Andrews
183,Jordan,Reed,2018,WAS,TE,28.0,119.8,Jordan Reed
192,Cameron,Brate,2018,TAM,TE,27.0,92.9,Cameron Brate
195,C.J.,Uzomah,2018,CIN,TE,25.0,104.9,C.J. Uzomah
203,Dallas,Goedert,2018,PHI,TE,23.0,90.4,Dallas Goedert
207,Gerald,Everett,2018,LAR,TE,24.0,84.6,Gerald Everett
208,Jesse,James,2018,PIT,TE,24.0,84.3,Jesse James
209,Greg,Olsen,2018,CAR,TE,33.0,80.1,Greg Olsen
212,Ben,Watson,2018,NOR,TE,38.0,87.0,Ben Watson
214,Vernon,Davis,2018,WAS,TE,34.0,73.7,Vernon Davis
223,Blake,Jarwin,2018,DAL,TE,24.0,75.7,Blake Jarwin
230,Antonio,Gates,2018,LAC,TE,38.0,71.3,Antonio Gates
236,Jordan,Thomas,2018,HOU,TE,22.0,65.5,Jordan Thomas
239,Ian,Thomas,2018,CAR,TE,22.0,81.3,Ian Thomas
240,Nick,Vannett,2018,SEA,TE,25.0,73.9,Nick Vannett
242,Jonnu,Smith,2018,TEN,TE,23.0,63.8,Jonnu Smith
249,Tyler,Higbee,2018,LAR,TE,25.0,65.2,Tyler Higbee
251,Jeff,Heuerman,2018,DEN,TE,26.0,71.1,Jeff Heuerman
253,Ricky,Seals-Jones,2018,ARI,TE,23.0,74.3,Ricky Seals-Jones
267,Jack,Doyle,2018,IND,TE,28.0,60.5,Jack Doyle
268,Rhett,Ellison,2018,NYG,TE,30.0,58.2,Rhett Ellison
272,Demetrius,Harris,2018,KAN,TE,27.0,46.4,Demetrius Harris
273,Ed,Dickson,2018,SEA,TE,31.0,45.2,Ed Dickson
282,Levine,Toilolo,2018,DET,TE,27.0,53.3,Levine Toilolo
286,Ryan,Griffin,2018,HOU,TE,28.0,54.5,Ryan Griffin
290,Matt,LaCosse,2018,DEN,TE,26.0,55.0,Matt LaCosse
293,Darren,Fells,2018,CLE,TE,32.0,40.7,Darren Fells
294,Geoff,Swaim,2018,DAL,TE,25.0,56.2,Geoff Swaim
299,Anthony,Firkser,2018,TEN,TE,23.0,47.5,Anthony Firkser
300,Luke,Stocker,2018,TEN,TE,30.0,43.5,Luke Stocker
301,Jason,Croom,2018,BUF,TE,24.0,49.9,Jason Croom
302,Will,Dissly,2018,SEA,TE,22.0,35.6,Will Dissly
304,Michael,Roberts,2018,DET,TE,24.0,37.0,Michael Roberts
308,Virgil,Green,2018,LAC,TE,30.0,46.0,Virgil Green
312,Erik,Swoope,2018,IND,TE,26.0,34.7,Erik Swoope
317,Mo,Alie-Cox,2018,IND,TE,25.0,32.3,Mo Alie-Cox
319,Josh,Hill,2018,NOR,TE,28.0,40.5,Josh Hill
321,Lee,Smith,2018,OAK,TE,31.0,35.3,Lee Smith
324,Tyler,Eifert,2018,CIN,TE,28.0,38.9,Tyler Eifert
326,Jordan,Akins,2018,HOU,TE,26.0,39.5,Jordan Akins
328,Lance,Kendricks,2018,GNB,TE,30.0,42.0,Lance Kendricks
330,Hayden,Hurst,2018,BAL,TE,25.0,35.3,Hayden Hurst
331,Dan,Arnold,2018,NOR,TE,23.0,33.0,Dan Arnold
333,Nick,Boyle,2018,BAL,TE,25.0,44.3,Nick Boyle
334,Garrett,Celek,2018,SFO,TE,30.0,26.0,Garrett Celek
337,James,O'Shaughnessy,2018,JAX,TE,26.0,45.4,James O'Shaughnessy
338,Maxx,Williams,2018,BAL,TE,24.0,37.1,Maxx Williams
343,Mike,Gesicki,2018,MIA,TE,23.0,40.2,Mike Gesicki
350,Jordan,Leggett,2018,NYJ,TE,23.0,31.4,Jordan Leggett
351,Charles,Clay,2018,BUF,TE,29.0,37.4,Charles Clay
355,MyCole,Pruitt,2018,TEN,TE,26.0,25.2,MyCole Pruitt
362,Nick,O'Leary,2018,MIA,TE,26.0,22.6,Nick O'Leary
363,Logan,Paulsen,2018,ATL,TE,31.0,24.1,Logan Paulsen
364,Austin,Seferian-Jenkins,2018,JAX,TE,26.0,26.0,Austin Seferian-Jenkins
365,Scott,Simonson,2018,NYG,TE,26.0,23.6,Scott Simonson
376,Robert,Tonyan,2018,GNB,TE,24.0,17.7,Robert Tonyan
378,Derek,Carrier,2018,OAK,TE,28.0,19.7,Derek Carrier
379,Seth,Devalve,2018,CLE,TE,25.0,18.4,Seth Devalve
382,Adam,Shaheen,2018,CHI,TE,24.0,15.8,Adam Shaheen
386,Dalton,Schultz,2018,DAL,TE,22.0,23.6,Dalton Schultz
387,A.J.,Derby,2018,MIA,TE,27.0,13.8,A.J. Derby
392,Chris,Manhertz,2018,CAR,TE,26.0,13.2,Chris Manhertz
395,Niles,Paul,2018,JAX,TE,29.0,19.5,Niles Paul
397,Jeremy,Sprinkle,2018,WAS,TE,24.0,15.1,Jeremy Sprinkle
399,Darren,Waller,2018,OAK,TE,26.0,15.6,Darren Waller
402,Jake,Butt,2018,DEN,TE,23.0,16.5,Jake Butt
408,Luke,Willson,2018,DET,TE,28.0,21.7,Luke Willson
411,Tyler,Conklin,2018,MIN,TE,23.0,12.7,Tyler Conklin
412,Matt,Lengel,2018,CIN,TE,28.0,10.7,Matt Lengel
414,Logan,Thomas,2018,BUF,TE,27.0,20.3,Logan Thomas
418,Blake,Bell,2018,JAX,TE,27.0,14.7,Blake Bell
421,Jermaine,Gresham,2018,ARI,TE,30.0,16.4,Jermaine Gresham
422,Xavier,Grimble,2018,PIT,TE,26.0,12.6,Xavier Grimble
424,Joshua,Perkins,2018,PHI,TE,25.0,11.7,Joshua Perkins
425,Eric,Tomlinson,2018,NYJ,TE,26.0,15.2,Eric Tomlinson
427,David,Grinnage,2018,JAX,TE,24.0,12.1,David Grinnage
428,Ryan,Hewitt,2018,IND,TE,27.0,7.1,Ryan Hewitt
433,Antony,Auclair,2018,TAM,TE,25.0,11.8,Antony Auclair
436,Rico,Gathers,2018,DAL,TE,24.0,7.5,Rico Gathers
438,Jacob,Hollister,2018,NWE,TE,25.0,9.2,Jacob Hollister
440,Eric,Saubert,2018,ATL,TE,24.0,9.8,Eric Saubert
441,Durham,Smythe,2018,MIA,TE,23.0,11.0,Durham Smythe
442,Neal,Sterling,2018,NYJ,TE,26.0,10.7,Neal Sterling
445,Delanie,Walker,2018,TEN,TE,34.0,9.2,Delanie Walker
449,Ben,Braunecker,2018,CHI,TE,24.0,7.2,Ben Braunecker
452,Jordan,Franks,2018,CIN,TE,22.0,5.7,Jordan Franks
454,Tyler,Kroft,2018,CIN,TE,26.0,7.6,Tyler Kroft
455,Marcedes,Lewis,2018,GNB,TE,34.0,6.9,Marcedes Lewis
459,David,Morgan,2018,MIN,TE,25.0,8.6,David Morgan
462,John,Phillips,2018,ARI,TE,31.0,6.8,John Phillips
466,Dwayne,Allen,2018,NWE,TE,28.0,5.7,Dwayne Allen
471,Brian,Parker,2018,DEN,TE,26.0,8.3,Brian Parker
478,Orson,Charles,2018,CLE,TE,27.0,5.3,Orson Charles
481,Sean,Culkin,2018,LAC,TE,25.0,3.4,Sean Culkin
495,Tyrone,Swoopes,2018,SEA,TE,24.0,3.3,Tyrone Swoopes
508,Alan,Cross,2018,TAM,TE,25.0,2.9,Alan Cross
510,Ross,Dwelley,2018,SFO,TE,23.0,3.4,Ross Dwelley
511,Matt,Flanagan,2018,WAS,TE,23.0,2.4,Matt Flanagan
521,Khari,Lee,2018,BUF,TE,26.0,1.5,Khari Lee
526,Johnny,Mundt,2018,LAR,TE,24.0,1.5,Johnny Mundt
530,Richard,Rodgers,2018,PHI,TE,26.0,1.7,Richard Rodgers
531,Dion,Sims,2018,CHI,TE,27.0,2.9,Dion Sims
532,Hakeem,Valles,2018,DET,TE,26.0,3.1,Hakeem Valles
7,Travis,Kelce,2019,KAN,TE,30.0,254.3,Travis Kelce
12,Mark,Andrews,2019,BAL,TE,23.0,207.2,Mark Andrews
15,George,Kittle,2019,SFO,TE,26.0,222.5,George Kittle
18,Darren,Waller,2019,OAK,TE,27.0,221.0,Darren Waller
21,Zach,Ertz,2019,PHI,TE,29.0,213.6,Zach Ertz
24,Jared,Cook,2019,NOR,TE,32.0,167.5,Jared Cook
30,Austin,Hooper,2019,ATL,TE,25.0,189.7,Austin Hooper
53,Hunter,Henry,2019,LAC,TE,25.0,148.2,Hunter Henry
56,Tyler,Higbee,2019,LAR,TE,26.0,160.4,Tyler Higbee
61,Dallas,Goedert,2019,PHI,TE,24.0,144.7,Dallas Goedert
63,Mike,Gesicki,2019,MIA,TE,24.0,136.0,Mike Gesicki
76,Jason,Witten,2019,DAL,TE,37.0,137.9,Jason Witten
156,Darren,Fells,2019,HOU,TE,33.0,110.1,Darren Fells
160,Kyle,Rudolph,2019,MIN,TE,30.0,111.7,Kyle Rudolph
167,Greg,Olsen,2019,CAR,TE,34.0,123.7,Greg Olsen
169,Noah,Fant,2019,DEN,TE,22.0,111.0,Noah Fant
171,Jonnu,Smith,2019,TEN,TE,24.0,104.7,Jonnu Smith
172,Jack,Doyle,2019,IND,TE,29.0,111.8,Jack Doyle
179,Evan,Engram,2019,NYG,TE,25.0,109.4,Evan Engram
181,Tyler,Eifert,2019,CIN,TE,29.0,104.6,Tyler Eifert
182,Ryan,Griffin,2019,NYJ,TE,29.0,96.0,Ryan Griffin
185,Jimmy,Graham,2019,GNB,TE,33.0,100.7,Jimmy Graham
196,Eric,Ebron,2019,IND,TE,26.0,86.5,Eric Ebron
199,Cameron,Brate,2019,TAM,TE,28.0,91.1,Cameron Brate
201,Blake,Jarwin,2019,DAL,TE,25.0,85.5,Blake Jarwin
203,Jordan,Akins,2019,HOU,TE,27.0,89.8,Jordan Akins
207,Gerald,Everett,2019,LAR,TE,25.0,89.8,Gerald Everett
208,Jacob,Hollister,2019,SEA,TE,26.0,93.9,Jacob Hollister
212,Dawson,Knox,2019,BUF,TE,23.0,79.7,Dawson Knox
214,Will,Dissly,2019,SEA,TE,23.0,73.9,Will Dissly
218,O.J.,Howard,2019,TAM,TE,25.0,83.9,O.J. Howard
221,T.J.,Hockenson,2019,DET,TE,22.0,80.7,T.J. Hockenson
226,Hayden,Hurst,2019,BAL,TE,26.0,76.9,Hayden Hurst
227,Foster,Moreau,2019,OAK,TE,22.0,68.4,Foster Moreau
230,Vance,McDonald,2019,PIT,TE,29.0,83.5,Vance McDonald
233,Ricky,Seals-Jones,2019,CLE,TE,24.0,58.9,Ricky Seals-Jones
234,Kaden,Smith,2019,NYG,TE,22.0,75.8,Kaden Smith
235,Nick,Boyle,2019,BAL,TE,26.0,75.1,Nick Boyle
238,Irv,Smith,2019,MIN,TE,21.0,79.1,Irv Smith Jr.
245,Josh,Hill,2019,NOR,TE,29.0,65.6,Josh Hill
264,C.J.,Uzomah,2019,CIN,TE,26.0,63.2,C.J. Uzomah
265,Demetrius,Harris,2019,CLE,TE,28.0,47.9,Demetrius Harris
268,Delanie,Walker,2019,TEN,TE,35.0,54.5,Delanie Walker
279,Charles,Clay,2019,ARI,TE,30.0,47.7,Charles Clay
282,Jeremy,Sprinkle,2019,WAS,TE,25.0,56.1,Jeremy Sprinkle
290,James,O'Shaughnessy,2019,JAX,TE,27.0,41.3,James O'Shaughnessy
293,Anthony,Firkser,2019,TEN,TE,24.0,40.4,Anthony Firkser
301,Maxx,Williams,2019,ARI,TE,25.0,41.2,Maxx Williams
302,Dan,Arnold,2019,2TM,TE,24.0,32.7,Dan Arnold
315,Rhett,Ellison,2019,NYG,TE,31.0,40.7,Rhett Ellison
319,Logan,Thomas,2019,DET,TE,28.0,39.3,Logan Thomas
323,Marcedes,Lewis,2019,GNB,TE,35.0,36.6,Marcedes Lewis
325,Ross,Dwelley,2019,SFO,TE,24.0,36.1,Ross Dwelley
326,Jaeden,Graham,2019,ATL,TE,24.0,29.9,Jaeden Graham
331,Derek,Carrier,2019,OAK,TE,29.0,32.5,Derek Carrier
335,Ian,Thomas,2019,CAR,TE,23.0,35.6,Ian Thomas
336,Matt,LaCosse,2019,NWE,TE,27.0,32.1,Matt LaCosse
339,Vernon,Davis,2019,WAS,TE,35.0,28.3,Vernon Davis
343,Jeff,Heuerman,2019,DEN,TE,27.0,31.4,Jeff Heuerman
345,Ryan,Izzo,2019,NWE,TE,24.0,23.4,Ryan Izzo
348,Nick,O'Leary,2019,2TM,TE,27.0,29.9,Nick O'Leary
350,Nick,Vannett,2019,2TM,TE,26.0,33.6,Nick Vannett
351,Ben,Watson,2019,NWE,TE,39.0,34.3,Ben Watson
355,Hale,Hentges,2019,WAS,TE,23.0,24.3,Hale Hentges
356,Robert,Tonyan,2019,GNB,TE,25.0,26.0,Robert Tonyan
357,Joshua,Perkins,2019,PHI,TE,26.0,23.7,Joshua Perkins
358,MyCole,Pruitt,2019,TEN,TE,27.0,21.0,MyCole Pruitt
361,Seth,Devalve,2019,JAX,TE,26.0,26.0,Seth Devalve
363,Virgil,Green,2019,LAC,TE,31.0,22.8,Virgil Green
365,Jesse,James,2019,DET,TE,25.0,30.2,Jesse James
366,Daniel,Brown,2019,NYJ,TE,27.0,20.2,Daniel Brown
370,Jesper,Horsted,2019,CHI,TE,22.0,20.7,Jesper Horsted
371,Tyler,Kroft,2019,BUF,TE,27.0,19.1,Tyler Kroft
374,Ben,Braunecker,2019,CHI,TE,25.0,17.9,Ben Braunecker
380,Stephen,Carlson,2019,CLE,TE,23.0,16.1,Stephen Carlson
382,Tommy,Sweeney,2019,BUF,TE,24.0,19.4,Tommy Sweeney
386,Troy,Fumagalli,2019,DEN,TE,24.0,15.8,Troy Fumagalli
391,David,Njoku,2019,CLE,TE,23.0,15.1,David Njoku
394,Mo,Alie-Cox,2019,IND,TE,26.0,17.3,Mo Alie-Cox
400,J.P.,Holtz,2019,2TM,TE,26.0,16.1,J.P. Holtz
403,Lee,Smith,2019,BUF,TE,32.0,13.1,Lee Smith
407,Trey,Burton,2019,CHI,TE,28.0,22.4,Trey Burton
411,Luke,Willson,2019,SEA,TE,29.0,15.9,Luke Willson
413,Blake,Bell,2019,KAN,TE,28.0,14.7,Blake Bell
420,Adam,Shaheen,2019,CHI,TE,25.0,14.4,Adam Shaheen
421,Durham,Smythe,2019,MIA,TE,24.0,13.5,Durham Smythe
422,Geoff,Swaim,2019,JAX,TE,26.0,19.5,Geoff Swaim
426,Tyler,Conklin,2019,MIN,TE,24.0,13.8,Tyler Conklin
433,Clive,Walford,2019,MIA,TE,28.0,10.1,Clive Walford
441,Lance,Kendricks,2019,LAC,TE,31.0,8.0,Lance Kendricks
444,Luke,Stocker,2019,ATL,TE,31.0,13.3,Luke Stocker
445,Trevon,Wesco,2019,NYJ,TE,24.0,6.9,Trevon Wesco
448,Deon,Yelder,2019,KAN,TE,24.0,8.0,Deon Yelder
459,Pharaoh,Brown,2019,CLE,TE,25.0,4.7,Pharaoh Brown
464,Tanner,Hudson,2019,TAM,TE,25.0,4.6,Tanner Hudson
468,Johnny,Mundt,2019,LAR,TE,25.0,6.6,Johnny Mundt
470,Drew,Sample,2019,CIN,TE,23.0,8.0,Drew Sample
476,Ross,Travis,2019,IND,TE,26.0,7.1,Ross Travis
491,Josh,Oliver,2019,JAX,TE,22.0,4.5,Josh Oliver
493,Eric,Saubert,2019,CHI,TE,25.0,4.1,Eric Saubert
499,Antony,Auclair,2019,TAM,TE,26.0,2.1,Antony Auclair
502,Sean,Culkin,2019,LAC,TE,26.0,2.2,Sean Culkin
510,Chris,Herndon,2019,NYJ,TE,23.0,1.7,Chris Herndon
514,Charles,Jones,2019,JAX,TE,23.0,1.5,Charles Jones
516,Ben,Koyack,2019,JAX,TE,26.0,1.9,Ben Koyack
517,Chris,Manhertz,2019,CAR,TE,27.0,2.1,Chris Manhertz
520,Isaac,Nauta,2019,DET,TE,22.0,3.3,Isaac Nauta
524,Dalton,Schultz,2019,DAL,TE,23.0,1.6,Dalton Schultz
526,Scott,Simonson,2019,NYG,TE,27.0,3.1,Scott Simonson
528,Tyrone,Swoopes,2019,SEA,TE,25.0,1.5,Tyrone Swoopes
530,Jordan,Thomas,2019,HOU,TE,23.0,1.8,Jordan Thomas
532,Levine,Toilolo,2019,SFO,TE,28.0,3.0,Levine Toilolo
